Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	NBO:0000427	IAO:0000115	\"A reflex is elicited by lightly stroking the superior and medial (inner) part of the thigh resulting in a contraction of the cremaster muscle that pulls up the scrotum and testis on the side stroked.\" [wikipedia:Cremasteric_reflex]	
INFO	lowercase_definition	NBO:0000428	IAO:0000115	\"A reflex in mammals which optimises respiration to allow staying underwater for extended periods of time.\" [wikipedia:Mammalian_diving_reflex]	
INFO	lowercase_definition	NBO:0000429	IAO:0000115	\"An increase in tonus (normal tension) of the tissues of the abdominal muscles resulting from painful stimuli originating in a viscus.\" [:http\://www.wordinfo.info/words/index/inf]	
INFO	lowercase_definition	NBO:0000430	IAO:0000115	\"A reflex of the abdominal muscles to contract upon mechanical force to the abdomen, and serves as protection.\" [wikipedia:Muscular_defense]	
INFO	lowercase_definition	NBO:0000431	IAO:0000115	\"A response to activation of sensory neurons whose peripheral terminals are located on the surface of the body.\" [wikipedia:Scratch_reflex]	
INFO	lowercase_definition	NBO:0000432	IAO:0000115	\"An action or movement due to the application of a sudden unexpected loud noise.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000433	IAO:0000115	\"A reflex where the body reacts to pain or unpleasant stimuli by trying to move itself away from the source.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000434	IAO:0000115	\"A reflex where the flexors in the withdrawing limb contract and the extensors relax, while in the other limb, the opposite occurs.\" [wikipedia:Crossed_extensor_reflex]	
INFO	lowercase_definition	NBO:0000435	IAO:0000115	\"An involuntary muscle contraction that occurs in the middle ear of mammals in response to high-intensity sound stimuli.\" [wikipedia:Acoustic_reflex]	
INFO	lowercase_definition	NBO:0000436	IAO:0000115	\"A reflex in which joint movement can reflexively cause muscle activation or inhibition.\" [wikpedia:Arthrokinetic_reflex]	
INFO	lowercase_definition	NBO:0000437	IAO:0000115	\"A reflex by which the body rids the lower respiratory tract of any irritant that enters through the air and less frequently any fluids (drinks) and solids (food) that may spill into the respiratory tract.\" [XX:http\://www.healthhype.com/cough-reflex-physiology-process-ear-cough-reflexes.html]	
INFO	lowercase_definition	NBO:0000438	IAO:0000115	\"A pouting or pursing of the lips that is elicited by light tapping of the closed lips near the midline.\" [wikipedia:Snout_reflex]	
INFO	lowercase_definition	NBO:0000439	IAO:0000115	\"A reflex elicited by repetitive tapping on the forehead which result in blinking to the first several taps.\" [wikipedia:Glabellar_reflex]	
INFO	lowercase_definition	NBO:0000440	IAO:0000115	\"A skeletal muscle contraction causes the muscle to simultaneously lengthen and relax.\" [wikipedia:Golgi_tendon_reflex]	
INFO	lowercase_definition	NBO:0000441	IAO:0000115	\"A reflex in which muscle groups around the vital organs begin to shake in small movements in an attempt to create warmth by expending energy.\" [wikipedia:Shivering]	
INFO	lowercase_definition	NBO:0000442	IAO:0000115	\"A reflex in which mucus containing foreign particles or irritants is expelled and the nasal cavity is cleanses.\" [wikipedia:Sneeze]	
INFO	lowercase_definition	NBO:0000443	IAO:0000115	\"A contraction of muscles in the gastrointestinal tract in response to distension of the tract following consumption of food and drink.\" [wikipedia:Vagus_reflex]	
INFO	lowercase_definition	NBO:0000446	IAO:0000115	\"Selectively track a moving object.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000450	IAO:0000115	\"Behavior related to the activity in which individuals in a group clean or maintain one another's body or appearance.\" [wikipedia:Social_grooming]	
INFO	lowercase_definition	NBO:0000451	IAO:0000115	\"Behavior related to the promotion of personal hygiene.\" [wikipedia:Social_grooming]	
INFO	lowercase_definition	NBO:0000452	IAO:0000115	\"Behavior related to the state or ability to perceive, to feel, or to be conscious of events, objects or sensory patterns.\" [wikipedia:Awareness]	
INFO	lowercase_definition	NBO:0000455	IAO:0000115	\"The sustained focus of cognitive resources on information while filtering or ignoring extraneous information.  Intended to encompass only attention to perceptual stimuli. \" [wikipedia:Attention]	
INFO	lowercase_definition	NBO:0000456	IAO:0000115	\"Behavior involving responding discretely to specific visual, auditory or tactile stimuli.\" [wikipedia:Attention]	
INFO	lowercase_definition	NBO:0000457	IAO:0000115	\"Behavior involving maintaining a behavioral or cognitive set in the face of distracting or competing stimuli.\" [wikipedia:Attention]	
INFO	lowercase_definition	NBO:0000458	IAO:0000115	\"Behavior involving mental flexibility that allows individuals to shift their focus of attention and move between tasks having different cognitive requirements.\" [wikipedia:Attention]	
INFO	lowercase_definition	NBO:0000459	IAO:0000115	\"Behavior involving maintaining a consistent behavioral response during continuous and repetitive activity.\" [wikipedia:Attention]	
INFO	lowercase_definition	NBO:0000460	IAO:0000115	\"Behavior involving responding simultaneously to multiple tasks or multiple task demands.\" [wikipedia:Attention]	
INFO	lowercase_definition	NBO:0000461	IAO:0000115	\"The perception of familiar objects as approximately the same size regardless of their distance from the observer.\" [Jrank:http\://science.jrank.org/pages/5094/Perception.html]	
INFO	lowercase_definition	NBO:0000462	IAO:0000115	\"The perception of a color as constant under changing conditions of illumination.\" [wikipedia:Color_constancy]	
INFO	lowercase_definition	NBO:0000463	IAO:0000115	\"The perception of familiar objects as approximately the same shape regardless of their distance or angle of view from the observer.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000464	IAO:0000115	\"Perception relating to the process of inferring the speed and direction of elements in a scene based on visual, vestibular and proprioceptive inputs.\" [wikipedia:Motion_perception]	
INFO	lowercase_definition	NBO:0000465	IAO:0000115	\"Perception related to the identification of objects and their distinction from each other.\" [:http\://science.jrank.org/pages/5094/Perception.html]	
INFO	lowercase_definition	NBO:0000466	IAO:0000115	\"Behavior involving an active reception and coordination of information relating to depth received through the sensory systems in order to perceive the three-dimensionality of the world and objects within it.\" [:erceiving the three-dimensionality of the world and objects  Read more\: Perception - Perceptual Systems\, Historical Background\, Innate And Learned - Classical perceptual phenomena\, Broad theoretical approaches\, Current research/future developments http\://science.jrank.org/pages/5094/Perception.html#ixzz1It3oOobp]	
INFO	lowercase_definition	NBO:0000467	IAO:0000115	\"Perception of the distance of an object.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000468	IAO:0000115	\"Misperception of stimuli, where what is perceived does not correspond to the actual dimensions or qualities of the physical stimulus.\" [jrank:http\://science.jrank.org/pages/5094/Perception.html]	
INFO	lowercase_definition	NBO:0000469	IAO:0000115	\"Behavior related to how the body reacts to a stressor ( a stimulus that causes stress), real or imagined.\" [wikipedia:Stress_(biological)]	
INFO	lowercase_definition	NBO:0000470	IAO:0000115	\"Behavior related to the identification or realization of a threat or a stressor.\" [wikipedia:Stress_(biological)]	
INFO	lowercase_definition	NBO:0000472	IAO:0000115	\"Behavior related to the depletion of the body resources for coping to stress.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000475	IAO:0000115	\"A pathological sleeping behavior related to the initiating or maintaining sleep or of excessive sleepiness and are characterized by a disturbance in the amount, quality, or timing of sleep.\" [wikipedia:Dyssomnia]	
INFO	lowercase_definition	NBO:0000477	IAO:0000115	\"A dyssomnia characterized by excessive amounts of sleepiness.\" [wikipedia:Hypersomnia]	
INFO	lowercase_definition	NBO:0000478	IAO:0000115	\"A dyssomnia where the patient moves limbs involuntarily during sleep, and has symptoms or problems related to the movement.\" [wikipedia:Periodic_limb_movement_disorder]	
INFO	lowercase_definition	NBO:0000479	IAO:0000115	\"A dyssomnia characterized by an irresistible urge to move one's body to stop uncomfortable or odd sensations.\" [wikipedia:Restless_legs_syndrome]	
INFO	lowercase_definition	NBO:0000480	IAO:0000115	\"A sleep breathing disorder characterized by abnormal pauses in breathing or instances of abnormally low breathing, during sleep.\" [wikipedia:Sleep_apnea]	
INFO	lowercase_definition	NBO:0000481	IAO:0000115	\"A dyssomnia characterized by a mistakenly perception of one's sleep as wakefulness.\" [wikipedia:Sleep_state_misperception]	
INFO	lowercase_definition	NBO:0000483	IAO:0000115	\"A dyssomnia associated with alcohol intake.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000484	IAO:0000115	\"A insomnia associated with food allergies.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000485	IAO:0000115	\"A pathological circadian behavior primarily related to the timing of sleep.\" [wikipedia:Circadian_rhythm_sleep_disorder]	
INFO	lowercase_definition	NBO:0000486	IAO:0000115	\"An extrinsic circadian rhythm sleep disorder characterized by insomnia and excessive sleepiness affecting people whose work hours are scheduled during the typical sleep period.\" [wikipedia:Shift_work_sleep_disorder]	
INFO	lowercase_definition	NBO:0000488	IAO:0000115	\"An extrinsic circadian rhythm sleep disorder resulting from rapid long distance transmeridian (east west or west east) travel.\" [wikipedia:Jet_lag]	
INFO	lowercase_definition	NBO:0000490	IAO:0000115	\"A circadian rhythm sleep disorder characterized by difficulty staying awake in the evening and staying asleep in the morning.\" [wikipedia:Advanced_sleep_phase_syndrome]	
INFO	lowercase_definition	NBO:0000491	IAO:0000115	\"A circadian rhythm sleep disorder which the affected individual's sleep occurs later and later each day, with the period of peak alertness also continuously moving around the clock from day to day.\" [wikipedia:Circadian_rhythm_sleep_disorder]	
INFO	lowercase_definition	NBO:0000492	IAO:0000115	\"A circadian rhythm sleep disorder characterized by numerous naps throughout the 24-hour period, no main night time sleep episode and irregularity from day to day.\" [wikipedia:Irregular_sleep-wake_rhythm]	
INFO	lowercase_definition	NBO:0000493	IAO:0000115	\"A sleeping behavior phenotype that involve abnormal and unnatural movements, emotions, perceptions, and dreams that occur while falling asleep, sleeping, between sleep stages, or during arousal from sleep.\" [wikipedia:Parasomnia]	
INFO	lowercase_definition	NBO:0000494	IAO:0000115	\"An intrinsic sleep disorder characterised by breathing abnormalities.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000495	IAO:0000115	\"A sleeping behavior characterised by vibration of respiratory structures and the resulting sound, due to obstructed air movement during breathing while sleeping.\" [wikipedia:Snoring]	
INFO	lowercase_definition	NBO:0000496	IAO:0000115	\"A sleep breathing disorder characterized by airway resistance to breathing during sleep.\" [wikipedia:Upper_airway_resistance_syndrome]	
INFO	lowercase_definition	NBO:0000497	IAO:0000115	\"A hypersomnia characterized by recurrent episodes.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000498	IAO:0000115	\"A hypersomnia that occurs as a result of a traumatic event involving the central nervous system.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000499	IAO:0000115	\"A type of parasomnia that occurs during NREM sleep.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000500	IAO:0000115	\"A NREM parasomnia characterised by the risef rom the slow wave sleep stage in a state of low consciousness and perform activities that are usually performed during a state of full consciousness.\" [wikipedia:Sleepwalking]	
INFO	lowercase_definition	NBO:0000501	IAO:0000115	\"A NREM parasomnia characterised by involuntary urination while asleep after the age at which bladder control usually occurs.\" [wikipedia:Bedwetting]	
INFO	lowercase_definition	NBO:0000502	IAO:0000115	\"A NREM parasomnia characterised by talking during sleep.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000503	IAO:0000115	\"A REM parasomnia characterised by the lack of muscle atonia during sleep.\" [wikipedia:REM_Sleep_Behavior_Disorder]	
INFO	lowercase_definition	NBO:0000504	IAO:0000115	\"A type of parasomnia that occurs during REM sleep.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000505	IAO:0000115	\"A RBD that occurs mostly as a result of a side-effect in prescribed medication- usually antidepressants.\" [wikipedia:Parasomnia]	
INFO	lowercase_definition	NBO:0000506	IAO:0000115	\"Idiopathic or associated with neurological disorders REM sleep behavior disorder.\" [wikipedia:Parasomnia]	
INFO	lowercase_definition	NBO:0000507	IAO:0000115	\"A REM parasomnia consisting of breath holding and expiratory groaning during sleep that is distinct from both somniloquy and obstructive sleep apnea.\" [wikipedia:Catathrenia]	
INFO	lowercase_definition	NBO:0000508	IAO:0000115	\"An isolted sleep paralysis that is characterized by frequent episodes or a complex of sequential episodes whose total duration may exceed one hour, and particularly by the range and sense of perceived reality of the subjective phenomena experienced during episodes.\" [web:http\://www.theconsciousdreamer.org/SSE.HTM]	
INFO	lowercase_definition	NBO:0000509	IAO:0000115	\"A sleep paralaysis characterised by the absence of narcolepsy.\" [wikipedia:Sleep_paralysis]	
INFO	lowercase_definition	NBO:0000510	IAO:0000115	\"A REM parasomnia characterised by periods of inability to perform voluntary movements either when going to sleep or when waking up.\" [wikipedia:Sleep_paralysis]	
INFO	lowercase_definition	NBO:0000511	IAO:0000115	\"A sleep paralysis which upon falling asleep the person remains aware while the body shuts down for REM sleep.\" [wikipedia:Sleep_paralysis]	
INFO	lowercase_definition	NBO:0000512	IAO:0000115	\"A sleep paralysis which upon awakening, the person becomes aware before the REM cycle is complete,.\" [wikipedia:Sleep_paralysis]	
INFO	lowercase_definition	NBO:0000513	IAO:0000115	\"Behavior related to the ascending stairs.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000514	IAO:0000115	\"A dyssomnia characterised by fear of sleep.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000516	IAO:0000115	\"A major depressive disorder characterized by mood reactivity (paradoxical anhedonia) and positivity, significant weight gain or increased appetite (\\"comfort eating\\"), excessive sleep or somnolence (hypersomnia), a sensation of heaviness in limbs known as leaden paralysis, and significant social impairment as a consequence of hypersensitivity to perceived interpersonal rejection.\" [wikipedia:Atypical_depression]	
INFO	lowercase_definition	NBO:0000517	IAO:0000115	\"A major depressive disorder characterized by a loss of pleasure (anhedonia) in most or all activities, a failure of reactivity to pleasurable stimuli, a quality of depressed mood more pronounced than that of grief or loss, a worsening of symptoms in the morning hours, early morning waking, psychomotor retardation, excessive weight loss (not to be confused with anorexia nervosa), or excessive guilt.\" [wikipedia:Melancholic_depression]	
INFO	lowercase_definition	NBO:0000518	IAO:0000115	\"A major depressive disorder characterized by a major depressive episode, particularly of melancholic nature, where the patient experiences psychotic symptoms such as delusions or, less commonly, hallucinations.\" [wikipedia:Psychotic_major_depression]	
INFO	lowercase_definition	NBO:0000519	IAO:0000115	\"A major depressive disorder characterized by psychological and motorological disturbances.\" [wikipedia:Catatonia]	
INFO	lowercase_definition	NBO:0000520	IAO:0000115	\"A major depressive disorder characterized by a intense, sustained and sometimes disabling depression experienced by women after giving birth.\" [wikipedia:Postpartum_depression]	
INFO	lowercase_definition	NBO:0000521	IAO:0000115	\"A major depressive disorder usually characterized seasonal pattern with depressive episodes coming on in the winter or summer, spring or autumn, repeatedly, year after year.\" [wikipedia:Seasonal_affective_disorder]	
INFO	lowercase_definition	NBO:0000522	IAO:0000115	\"A depressive disorder characterized by chronic, different mood disturbance.\" [wikipedia:Dysthymia]	
INFO	lowercase_definition	NBO:0000524	IAO:0000115	\"A depressive disorder characterized by intermittent depressive episodes, in women not related to menstrual cycles, occurring at least once a month over at least one year or more fulfilling the diagnostic criteria for major depressive episodes except for duration which in RBD is less than 14 days, typically 2 to 4 days.\" [wikipedia:Recurrent_brief_depression]	
INFO	lowercase_definition	NBO:0000525	IAO:0000115	\"A depressive disorder that does not meet full criteria for Major depressive disorder but in which at least two depressive symptoms are present for two weeks.\" [wikipedia:Minor_Depressive_Disorder]	
INFO	lowercase_definition	NBO:0000526	IAO:0000115	\"A type of bipolar disorder distinguished by the presence or history of one or more manic episodes or mixed episodes with or without major depressive episodes.\" [wikipedia:Bipolar_I]	
INFO	lowercase_definition	NBO:0000527	IAO:0000115	\"A bipolar disorder characterised by recurrent intermittent hypomanic and depressive episodes.\" [wikipedia:Mood_disorder]	
INFO	lowercase_definition	NBO:0000528	IAO:0000115	\"A bipolar disorder characterised by recurrent hypomanic and dysthymic episodes, but no full manic episodes or full major depressive episodes.\" [wikipedia:Cyclothymia]	
INFO	lowercase_definition	NBO:0000529	IAO:0000115	\"A bipolar disorder characterised by symptoms in the bipolar spectrum (e.g. manic and depressive symptoms) but does not fully qualify for any of the three types of bipolar disorder.\" [wikipedia:Bipolar_Disorder_Not_Otherwise_Specified]	
INFO	lowercase_definition	NBO:0000534	IAO:0000115	\"A pathological anxiety which results from a traumatic experience.\" [wikipedia:Post-traumatic_stress_disorder]	
INFO	lowercase_definition	NBO:0000535	IAO:0000115	\"A pathological anxiety characterized by feeling of excessive and inappropriate levels of anxiety over being separated from a person or place.\" [wikipedia:Separation_anxiety_disorder]	
INFO	lowercase_definition	NBO:0000536	IAO:0000115	\"Any process in which an organism modulates its heart rate at different values with a regularity of approximately 24 hours.\" [GOC:rl]	
INFO	lowercase_definition	NBO:0000537	IAO:0000115	\"Any process in which an organism modulates its blood pressure at different values with a regularity of approximately 24 hours.\" [GO:GO\:0003052]	
INFO	lowercase_definition	NBO:0000538	IAO:0000115	\"Any homeostatic process in which an organism modulates its internal body temperature at different values with a regularity of approximately 24 hours.\" [GOC:dbh]	
INFO	lowercase_definition	NBO:0000539	IAO:0000115	\"Observable characteristic of feeding behavior that relates to eating.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000540	IAO:0000115	\"Observable characteristic of feeding behavior that relates to drinking.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000541	IAO:0000115	\"A pathological drinking behavior characterised by an excessive desire to drink.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000542	IAO:0000115	\"A pathological drinking behavior characterised by large intake of fluids by mouth, usually due to excessive thirst that is relatively prolonged.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000543	IAO:0000115	\"A pathological drinking behavior characterised by an excessive relative temporal desire to drink.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000544	IAO:0000115	\"A pathological feeding behavior characterised by failure to eat.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000546	IAO:0000115	\"A pathological eating behavior characterised by an abnormally large intake of food by mouth, usually due to excessive hunger that is relatively prolonged.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000547	IAO:0000115	\"Lack of ability to enjoy a sense of pleasure.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000548	IAO:0000115	\"Behaviour related to the male activity which primary purpose is the sexual reproduction.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000549	IAO:0000115	\"Behaviour related to the female activity which primary purpose is the sexual reproduction.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000550	IAO:0000115	\"Ability to correctly remember something that has been encountered before.\" [wikipedia:Recognition_memory]	
INFO	lowercase_definition	NBO:0000551	IAO:0000115	\"Ability to perceive the physical properties of an object (such as shape, colour and texture) and apply semantic attributes to the object, which includes the understanding of its use, previous experience with the object and how it relates to others.\" [wikipedia:Cognitive_Neuroscience_of_Visual_Object_Recognition]	
INFO	lowercase_definition	NBO:0000552	IAO:0000115	\"A visual object recognition that lasts hours to months and critically depends on a transfer of the information from short term object recognition memory using repeated rehearsals.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000556	IAO:0000115	\"A type of memory responsible for recording information about one's environment and its spatial orientation.\" [wikipedia:Spatial_memory]	
INFO	lowercase_definition	NBO:0000557	IAO:0000115	\"A type of memory that allows one to temporarily store and manage information about one's environment and its spatial orientation.\" [wikipedia:Spatial_memory]	
INFO	lowercase_definition	NBO:0000559	IAO:0000115	\"Behavior related to the activity in which a mother cleans or maintains the body or the appearance of her offsprings.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000560	IAO:0000115	\"Behavior relating to the plucking of fur/hair or whiskers/vibrissae.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000561	IAO:0000115	\"Behavior related to the barbering of other individuals of a cohort.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000562	IAO:0000115	\"Behavior related to the barbering of oneself.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000563	IAO:0000115	\"A pathological behavior characterized by muscular rigidity and fixation of posture regardless of external stimuli, as well as decreased sensitivity to pain.\" [wikipedia:Catalepsy]	
INFO	lowercase_definition	NBO:0000564	IAO:0000115	\"Observable characteristic of behavior that occurs predominantly or only, in individuals that are part of a group.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000567	IAO:0000115	\"A pathological behavior associated with repetitive or ritualistic movement, posture, or utterance.\" [wikipedia:Stereotypy]	
INFO	lowercase_definition	NBO:0000568	IAO:0000115	\"Observable characteristic of behavior related to the movement of the body's muscles, tendons, and joints.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000569	IAO:0000115	\"Exhibiting abnormal exhaustion due to mental or physical exertion.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000571	IAO:0000115	\"Movement of the head in multiple directions.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000572	IAO:0000115	\"A degenerative state of the brain resulting in impairment of memory, judgment, attention span, problem solving skills, the inability to perform previously learned skills that cannot be attributed to deficits of motor or sensory function, and a global loss of cognitive abilities.\" [MeSH:National Library of Medicine_Medical Subject Headings]	
INFO	lowercase_definition	NBO:0000574	IAO:0000115	\"A reflex allows the eye to follow objects in motion when the head remains stationary.\" [wikipedia:Optokinetic_reflex]	
INFO	lowercase_definition	NBO:0000575	IAO:0000115	\"A reflex that elucidates goose bumps (bumps on a person's skin at the base of body hairs) which may involuntarily develop when a person is cold or experiences strong emotions such as fear, awe, admiration or sexual arousal\" [wikipedia:Goose_bumps]	
INFO	lowercase_definition	NBO:0000576	IAO:0000115	\"A reflex that elucidates a characteristic ear twitch in response to an auditory stimulus.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000577	IAO:0000115	\"A reflex that maintains body position and equilibrium either during rest or during movement.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000578	IAO:0000115	\"A reflex process in which an animal immediately tries to turn over after being placed in a supine position.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000579	IAO:0000115	\"A pathological behavior characterised by pronounced startle responses to tactile or acoustic stimuli and hypertonia.\" [wikipedia:Hyperekplexia]	
INFO	lowercase_definition	NBO:0000580	IAO:0000115	\"A reflex that elucidates an automatic positioning of the limbs in response to a movement of the head on trunk (neck).\" [web:http\://www.dizziness-and-balance.com/anatomy/vspine.htm]	
INFO	lowercase_definition	NBO:0000581	IAO:0000115	\"A reflex which results from activation of afferents from the vestibular organs and uses neck movements to stabilize the head position in space.\" [JAX:]	
INFO	lowercase_definition	NBO:0000582	IAO:0000115	\"A reflex that originates with vestibular stimulation and control body posture.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000583	IAO:0000115	\"Change position in response to stimulation of the whiskers.\" [JAX:<new dbxref>]	
INFO	lowercase_definition	NBO:0000584	IAO:0000115	\"A mouse reflex that elicidated the clasping of front and/or hind feet almost immediately upon being lifted by tail.\" [EUROPHENOME:]	
INFO	lowercase_definition	NBO:0000585	IAO:0000115	\"A form of tetanic spasm in which the head and feet are drawn forward and the spine arches backward.\" [JAX:]	
INFO	lowercase_definition	NBO:0000586	IAO:0000115	\"A form of tetanic spasm in which the head, neck and spine are bent backward and the body is bowed forward.\" [JAX:]	
INFO	lowercase_definition	NBO:0000587	IAO:0000115	\"A sudden, involuntary contraction of a muscle or group of muscles associated with strychnine poisoning and tetanus.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000588	IAO:0000115	\"A sudden, involuntary contraction of a muscle or group of muscles.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000589	IAO:0000115	\"An involuntary rhythmical, oscillatory movement of a body part.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000590	IAO:0000115	\"Inability to coordinate voluntary muscular movements.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000591	IAO:0000115	\"Observable characteristic of behavior related to the coordination of combinations of body movements created with the kinematic (such as spatial direction) and kinetic (force) parameters that result in intended actions.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000592	IAO:0000115	\"Lack of coordination of movement typified by the undershoot or overshoot of intended position with the hand, arm, leg, or eye.\" [wikipedia:Dysmetria]	
INFO	lowercase_definition	NBO:0000593	IAO:0000115	\"Overshooting the intended position.\" [wikipedia:Dysmetria]	
INFO	lowercase_definition	NBO:0000594	IAO:0000115	\"Undershooting the intended position.\" [wikipedia:Dysmetria]	
INFO	lowercase_definition	NBO:0000595	IAO:0000115	\"Observable characteristic of behavior related with the Intentionally or habitually assumed arrangement of the body and its limbs.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000596	IAO:0000115	\"Posture distinguished by a faltering gait while walking and/or a swaying motion of the trunk or head while resting.\" [JAX:<new dbxref>]	
INFO	lowercase_definition	NBO:0000597	IAO:0000115	\"Loss of power of voluntary movement in the muscles of the hindlimb through injury or disease of it or its nerve supply.\" [JAX:]	
INFO	lowercase_definition	NBO:0000598	IAO:0000115	\"A locomotory disorder in which sustained muscle contractions cause twisting and repetitive movements or abnormal postures.\" [wikipedia:Dystonia]	
INFO	lowercase_definition	NBO:0000599	IAO:0000115	\"A type of memory that allows one to store and manage information about one's environment and its spatial orientation lasting hours to months.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000600	IAO:0000115	\"Agitation characterised by a series of unintentional and purposeless motions that stem from mental tension and anxiety of an individual.\" [wikipedia:Psychomotor_agitation]	
INFO	lowercase_definition	NBO:0000601	IAO:0000115	\"Observable characteristic of behavior related to the complex psychophysiological experience of an individual's state of mind as interacting with biochemical (internal) and environmental (external) influences.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000602	IAO:0000115	\"Exhibiting indifference, or suppression of emotions such as concern, excitement, motivation and passion.\" [wikipedia:Indifference_(emotion)]	
INFO	lowercase_definition	NBO:0000603	IAO:0000115	\"A belief that is either mistaken or not substantiated that is held with vehemence.\" [wikipedia:Delusion]	
INFO	lowercase_definition	NBO:0000604	IAO:0000115	\"A social behavior characterised by conscious or unconscious constraint of a behavior that might be considered objectionable in a social setting.\" [wikipedia:Social_inhibition]	
INFO	lowercase_definition	NBO:0000605	IAO:0000115	\"A social behavior characterised by conscious or unconscious constraint or curtailment of behavior relating to specific sexual matters or practices.\" [wikipedia:Sexual_inhibition]	
INFO	lowercase_definition	NBO:0000606	IAO:0000115	\"Loss of information already encoded and stored in an individual's long term memory.\" [wikipedia:Forgetting]	
INFO	lowercase_definition	NBO:0000607	IAO:0000115	\"Behaviour related to cognitive processes.\" [NBO:JH]	
INFO	lowercase_definition	NBO:0000608	IAO:0000115	\"Perception in the absence of a stimulus.\" [wikipedia:Hallucination]	
INFO	lowercase_definition	NBO:0000609	IAO:0000115	\"A form of hallucination that involves perceiving images without visual stimulus.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000610	IAO:0000115	\"A form of hallucination that involves perceiving sounds without auditory stimulus.\" [wikipedia:Auditory_hallucination]	
INFO	lowercase_definition	NBO:0000611	IAO:0000115	\"A form of hallucination that involves perceiving odors without odor stimulus.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000612	IAO:0000115	\"A social behavior related to the activity of conveying information.\" [wikipedia:Communication]	
INFO	lowercase_definition	NBO:0000613	IAO:0000115	\"Communication behavior related to the process of conveying meaning in the form of non-word messages through for example gesture, body language or posture; facial expression and eye contact etc.\" [wikipedia:.wikipedia.org/wiki/Nonverbal_communication]	
INFO	lowercase_definition	NBO:0000614	IAO:0000115	\"Communication behavior related to the conveyance of ideas and information through creation of visual representations.\" [wikipedia:Visual_communication]	
INFO	lowercase_definition	NBO:0000615	IAO:0000115	\"Communication behavior related to the process of conveying meaning in the form of word messages.\" [wikipedia:Oral_communication#Oral_communication]	
INFO	lowercase_definition	NBO:0000616	IAO:0000115	\"A nonverbal communication behavior that is characterised by the meeting the eyes between two individuals.\" [wikipedia:Eye_contact]	
INFO	lowercase_definition	NBO:0000618	IAO:0000115	\"The behavior in which an organism sheds tears, often accompanied by non-verbal vocalizations and in response to external or internal stimuli.\" [NBO:GVG]	
INFO	lowercase_definition	NBO:0000619	IAO:0000115	\"Behavior stemming from understanding of a specific cause and effect in a specific context.\" [wikipedia:Insight]	
INFO	lowercase_definition	NBO:0000620	IAO:0000115	\"An emotional behavior that arises from the perceived resistance to the fulfillment of individual will.\" [wikipedia:Frustration]	
